prefix,value_label,value_label_split,value
dbpprop,team6Basketball,"['team', 'Basketball']",http://dbpedia.org/property/team6Basketball
dbpprop,team6Beachvolley,"['team', 'Beachvolley']",http://dbpedia.org/property/team6Beachvolley
dbpprop,team6Chess,"['team', 'Chess']",http://dbpedia.org/property/team6Chess
dbpprop,team6Fencing,"['team', 'Fencing']",http://dbpedia.org/property/team6Fencing
dbpprop,team6Football,"['team', 'Football']",http://dbpedia.org/property/team6Football
dbpprop,team6Judo,"['team', 'Judo']",http://dbpedia.org/property/team6Judo
dbpprop,team6Short,"['team', 'Short']",http://dbpedia.org/property/team6Short
dbpprop,team6Softball,"['team', 'Softball']",http://dbpedia.org/property/team6Softball
dbpprop,team6Swimming,"['team', 'Swimming']",http://dbpedia.org/property/team6Swimming
dbpprop,team6Tabletennis,"['team', 'Tabletennis']",http://dbpedia.org/property/team6Tabletennis
dbpprop,team6Taekwondo,"['team', 'Taekwondo']",http://dbpedia.org/property/team6Taekwondo
dbpprop,team6Tennis,"['team', 'Tennis']",http://dbpedia.org/property/team6Tennis
dbpprop,team6Total,"['team', 'Total']",http://dbpedia.org/property/team6Total
dbpprop,team6Volleyball,"['team', 'Volleyball']",http://dbpedia.org/property/team6Volleyball
dbpprop,team6aAbbrev,"['team', 'a', 'Abbrev']",http://dbpedia.org/property/team6aAbbrev
dbpprop,team7Badminton,"['team', 'Badminton']",http://dbpedia.org/property/team7Badminton
dbpprop,team7Baseball,"['team', 'Baseball']",http://dbpedia.org/property/team7Baseball
dbpprop,team7Basketball,"['team', 'Basketball']",http://dbpedia.org/property/team7Basketball
dbpprop,team7Beachvolley,"['team', 'Beachvolley']",http://dbpedia.org/property/team7Beachvolley
dbpprop,team7Chess,"['team', 'Chess']",http://dbpedia.org/property/team7Chess
dbpprop,team7Judo,"['team', 'Judo']",http://dbpedia.org/property/team7Judo
dbpprop,team7Softball,"['team', 'Softball']",http://dbpedia.org/property/team7Softball
dbpprop,team7Total,"['team', 'Total']",http://dbpedia.org/property/team7Total
dbpprop,team7Volleyball,"['team', 'Volleyball']",http://dbpedia.org/property/team7Volleyball
dbpprop,team7bAbbrev,"['team', 'b', 'Abbrev']",http://dbpedia.org/property/team7bAbbrev
dbpprop,team8Badminton,"['team', 'Badminton']",http://dbpedia.org/property/team8Badminton
dbpprop,team8Baseball,"['team', 'Baseball']",http://dbpedia.org/property/team8Baseball
dbpprop,team8Basketball,"['team', 'Basketball']",http://dbpedia.org/property/team8Basketball
dbpprop,team8Beachvolley,"['team', 'Beachvolley']",http://dbpedia.org/property/team8Beachvolley
dbpprop,team8Chess,"['team', 'Chess']",http://dbpedia.org/property/team8Chess
dbpprop,team8Tabletennis,"['team', 'Tabletennis']",http://dbpedia.org/property/team8Tabletennis
dbpprop,team8Total,"['team', 'Total']",http://dbpedia.org/property/team8Total
dbpprop,team8Volleyball,"['team', 'Volleyball']",http://dbpedia.org/property/team8Volleyball
dbpprop,team9Abbrev,"['team', 'Abbrev']",http://dbpedia.org/property/team9Abbrev
dbpprop,teamDelegate,"['team', 'Delegate']",http://dbpedia.org/property/teamDelegate
dbpprop,teamOwner,"['team', 'Owner']",http://dbpedia.org/property/teamOwner
dbpprop,teamPhysio,"['team', 'Physio']",http://dbpedia.org/property/teamPhysio
dbpprop,teamRector,"['team', 'Rector']",http://dbpedia.org/property/teamRector
dbpprop,teamWitdh,"['team', 'Witdh']",http://dbpedia.org/property/teamWitdh
dbpprop,teamaway,['teamaway'],http://dbpedia.org/property/teamaway
dbpprop,teamg,['teamg'],http://dbpedia.org/property/teamg
dbpprop,teamhome,['teamhome'],http://dbpedia.org/property/teamhome
dbpprop,teamicon,['teamicon'],http://dbpedia.org/property/teamicon
dbpprop,teamplay,['teamplay'],http://dbpedia.org/property/teamplay
dbpprop,teamsTitles,"['teams', 'Titles']",http://dbpedia.org/property/teamsTitles
dbpprop,teamscoach,['teamscoach'],http://dbpedia.org/property/teamscoach
dbpprop,techdirector,['techdirector'],http://dbpedia.org/property/techdirector
dbpprop,techdirectoryears,['techdirectoryears'],http://dbpedia.org/property/techdirectoryears
dbpprop,technicalCoach,"['technical', 'Coach']",http://dbpedia.org/property/technicalCoach
dbpprop,technicalCollaboration,"['technical', 'Collaboration']",http://dbpedia.org/property/technicalCollaboration
dbpprop,technicalConsultant,"['technical', 'Consultant']",http://dbpedia.org/property/technicalConsultant
dbpprop,technicalManager,"['technical', 'Manager']",http://dbpedia.org/property/technicalManager
dbpprop,technique,['technique'],http://dbpedia.org/property/technique
dbpprop,technologyCoordinator,"['technology', 'Coordinator']",http://dbpedia.org/property/technologyCoordinator
dbpprop,teenChoicen,"['teen', 'Choicen']",http://dbpedia.org/property/teenChoicen
dbpprop,teenChoicew,"['teen', 'Choicew']",http://dbpedia.org/property/teenChoicew
dbpprop,tel.No.,"['tel', 'No']",http://dbpedia.org/property/tel.No.
dbpprop,telefax,['telefax'],http://dbpedia.org/property/telefax
dbpprop,telephoneNo,"['telephone', 'No']",http://dbpedia.org/property/telephoneNo
dbpprop,televisionCopyrights,"['television', 'Copyrights']",http://dbpedia.org/property/televisionCopyrights
dbpprop,televisionShows,"['television', 'Shows']",http://dbpedia.org/property/televisionShows
dbpprop,televisionYears,"['television', 'Years']",http://dbpedia.org/property/televisionYears
dbpprop,televisipn,['televisipn'],http://dbpedia.org/property/televisipn
dbpprop,tema,['tema'],http://dbpedia.org/property/tema
dbpprop,temporada,['temporada'],http://dbpedia.org/property/temporada
dbpprop,temporaryClub,"['temporary', 'Club']",http://dbpedia.org/property/temporaryClub
dbpprop,tenderbogieload,['tenderbogieload'],http://dbpedia.org/property/tenderbogieload
dbpprop,tense,['tense'],http://dbpedia.org/property/tense
dbpprop,teries,['teries'],http://dbpedia.org/property/teries
dbpprop,termEnCours,"['term', 'En', 'Cours']",http://dbpedia.org/property/termEnCours
dbpprop,termEnding,"['term', 'Ending']",http://dbpedia.org/property/termEnding
dbpprop,termLeader,"['term', 'Leader']",http://dbpedia.org/property/termLeader
dbpprop,terminal,['terminal'],http://dbpedia.org/property/terminal
dbpprop,terminiusB,"['terminius', 'B']",http://dbpedia.org/property/terminiusB
dbpprop,ternStart,"['tern', 'Start']",http://dbpedia.org/property/ternStart
dbpprop,territorialextet,['territorialextet'],http://dbpedia.org/property/territorialextet
dbpprop,terroredBy,"['terrored', 'By']",http://dbpedia.org/property/terroredBy
dbpprop,testName.,"['test', 'Name']",http://dbpedia.org/property/testName.
dbpprop,testig,['testig'],http://dbpedia.org/property/testig
dbpprop,testingStarts,"['testing', 'Starts']",http://dbpedia.org/property/testingStarts
dbpprop,tetraploid%5D%5D,"['tetraploid', 'D']",http://dbpedia.org/property/tetraploid%5D%5D
dbpprop,texansCollege,"['texans', 'College']",http://dbpedia.org/property/texansCollege
dbpprop,texansDraft,"['texans', 'Draft']",http://dbpedia.org/property/texansDraft
dbpprop,texansSince,"['texans', 'Since']",http://dbpedia.org/property/texansSince
dbpprop,texseed,['texseed'],http://dbpedia.org/property/texseed
dbpprop,tformat,['tformat'],http://dbpedia.org/property/tformat
dbpprop,thName,"['th', 'Name']",http://dbpedia.org/property/thName
dbpprop,thaiboxDraw,"['thaibox', 'Draw']",http://dbpedia.org/property/thaiboxDraw
dbpprop,thaiboxLoss,"['thaibox', 'Loss']",http://dbpedia.org/property/thaiboxLoss
dbpprop,thaiboxWin,"['thaibox', 'Win']",http://dbpedia.org/property/thaiboxWin
dbpprop,theAverageDepth,"['the', 'Average', 'Depth']",http://dbpedia.org/property/theAverageDepth
dbpprop,theMostRespectedPerson,"['the', 'Most', 'Respected', 'Person']",http://dbpedia.org/property/theMostRespectedPerson
dbpprop,theOldName,"['the', 'Old', 'Name']",http://dbpedia.org/property/theOldName
dbpprop,theOrangeFounded,"['the', 'Orange', 'Founded']",http://dbpedia.org/property/theOrangeFounded
dbpprop,theWard,"['the', 'Ward']",http://dbpedia.org/property/theWard
dbpprop,theatreConsultant,"['theatre', 'Consultant']",http://dbpedia.org/property/theatreConsultant
dbpprop,theatreGroup,"['theatre', 'Group']",http://dbpedia.org/property/theatreGroup
dbpprop,theatricalRun,"['theatrical', 'Run']",http://dbpedia.org/property/theatricalRun
dbpprop,thecrossing.jpgReleased,"['thecrossing', 'jpg', 'Released']",http://dbpedia.org/property/thecrossing.jpgReleased
dbpprop,themeParkName,"['theme', 'Park', 'Name']",http://dbpedia.org/property/themeParkName
dbpprop,themeSong(s),"['theme', 'Song']",http://dbpedia.org/property/themeSong(s)
dbpprop,theorised,['theorised'],http://dbpedia.org/property/theorised
dbpprop,thermapakTechnologiesInc.,"['thermapak', 'Technologies', 'Inc']",http://dbpedia.org/property/thermapakTechnologiesInc.
dbpprop,thirdCrit,"['third', 'Crit']",http://dbpedia.org/property/thirdCrit
dbpprop,thirdDriverCountryR,"['third', 'Driver', 'Country', 'R']",http://dbpedia.org/property/thirdDriverCountryR
dbpprop,thirdDriverR,"['third', 'Driver', 'R']",http://dbpedia.org/property/thirdDriverR
dbpprop,thirdPilot,"['third', 'Pilot']",http://dbpedia.org/property/thirdPilot
dbpprop,thirdPlaneType,"['third', 'Plane', 'Type']",http://dbpedia.org/property/thirdPlaneType
dbpprop,thirdRiderMoto,"['third', 'Rider', 'Moto']",http://dbpedia.org/property/thirdRiderMoto
dbpprop,thirdRiderMoto2Country,"['third', 'Rider', 'Moto', 'Country']",http://dbpedia.org/property/thirdRiderMoto2Country
dbpprop,thirdRiderMotogpBike,"['third', 'Rider', 'Motogp', 'Bike']",http://dbpedia.org/property/thirdRiderMotogpBike
dbpprop,thirdTeamR,"['third', 'Team', 'R']",http://dbpedia.org/property/thirdTeamR
dbpprop,thirdViceChancellor,"['third', 'Vice', 'Chancellor']",http://dbpedia.org/property/thirdViceChancellor
dbpprop,thirdWomen,"['third', 'Women']",http://dbpedia.org/property/thirdWomen
dbpprop,thirdleg,['thirdleg'],http://dbpedia.org/property/thirdleg
dbpprop,thisConcert,"['this', 'Concert']",http://dbpedia.org/property/thisConcert
dbpprop,thisE.p.,['this'],http://dbpedia.org/property/thisE.p.
dbpprop,thisStation,"['this', 'Station']",http://dbpedia.org/property/thisStation
dbpprop,threea,['threea'],http://dbpedia.org/property/threea
dbpprop,threeb,['threeb'],http://dbpedia.org/property/threeb
dbpprop,thriftBooks'BusinessModel“isBasedOnAchievingEconomiesOfScaleThroughAutomation.”Location,"['thrift', 'Books', 'Business', 'Model', 'is', 'Based', 'On', 'Achieving', 'Economies', 'Of', 'Scale', 'Through', 'Automation', 'Location']",http://dbpedia.org/property/thriftBooks'BusinessModel“isBasedOnAchievingEconomiesOfScaleThroughAutomation.”Location
dbpprop,throwdis,['throwdis'],http://dbpedia.org/property/throwdis
dbpprop,thrustAtAltitude,"['thrust', 'At', 'Altitude']",http://dbpedia.org/property/thrustAtAltitude
dbpprop,thrustAtLaunch,"['thrust', 'At', 'Launch']",http://dbpedia.org/property/thrustAtLaunch
dbpprop,tiPeri,"['ti', 'Peri']",http://dbpedia.org/property/tiPeri
dbpprop,ticker,['ticker'],http://dbpedia.org/property/ticker
dbpprop,tiempo,['tiempo'],http://dbpedia.org/property/tiempo
dbpprop,ties,['ties'],http://dbpedia.org/property/ties
dbpprop,tightends,['tightends'],http://dbpedia.org/property/tightends
dbpprop,tim,['tim'],http://dbpedia.org/property/tim
dbpprop,timeLength,"['time', 'Length']",http://dbpedia.org/property/timeLength
dbpprop,timeToMaxPower,"['time', 'To', 'Max', 'Power']",http://dbpedia.org/property/timeToMaxPower
dbpprop,timezon,['timezon'],http://dbpedia.org/property/timezon
dbpprop,timezonePst,"['timezone', 'Pst']",http://dbpedia.org/property/timezonePst
dbpprop,timothy,['timothy'],http://dbpedia.org/property/timothy
 , , ,"http://dbpedia.org/property/tire,F/r"
dbpprop,tireSize,"['tire', 'Size']",http://dbpedia.org/property/tireSize
dbpprop,titansCollege,"['titans', 'College']",http://dbpedia.org/property/titansCollege
dbpprop,titansColors,"['titans', 'Colors']",http://dbpedia.org/property/titansColors
dbpprop,titansDraft,"['titans', 'Draft']",http://dbpedia.org/property/titansDraft
dbpprop,titansSince,"['titans', 'Since']",http://dbpedia.org/property/titansSince
dbpprop,tite,['tite'],http://dbpedia.org/property/tite
dbpprop,titleAfter,"['title', 'After']",http://dbpedia.org/property/titleAfter
dbpprop,titleBefore,"['title', 'Before']",http://dbpedia.org/property/titleBefore
dbpprop,titleGfx,"['title', 'Gfx']",http://dbpedia.org/property/titleGfx
dbpprop,titleImage,"['title', 'Image']",http://dbpedia.org/property/titleImage
dbpprop,titleName,"['title', 'Name']",http://dbpedia.org/property/titleName
dbpprop,titleReference,"['title', 'Reference']",http://dbpedia.org/property/titleReference
dbpprop,titleSongBy,"['title', 'Song', 'By']",http://dbpedia.org/property/titleSongBy
dbpprop,titlefwis,['titlefwis'],http://dbpedia.org/property/titlefwis
dbpprop,titlewins,['titlewins'],http://dbpedia.org/property/titlewins
dbpprop,titularBishop,"['titular', 'Bishop']",http://dbpedia.org/property/titularBishop
dbpprop,toDiff,"['to', 'Diff']",http://dbpedia.org/property/toDiff
dbpprop,toOldid,"['to', 'Oldid']",http://dbpedia.org/property/toOldid
dbpprop,toalLength,"['toal', 'Length']",http://dbpedia.org/property/toalLength
dbpprop,tollFreeNo,"['toll', 'Free', 'No']",http://dbpedia.org/property/tollFreeNo
dbpprop,tollPlazaLocations,"['toll', 'Plaza', 'Locations']",http://dbpedia.org/property/tollPlazaLocations
dbpprop,toneDirector,"['tone', 'Director']",http://dbpedia.org/property/toneDirector
dbpprop,toneRecorder,"['tone', 'Recorder']",http://dbpedia.org/property/toneRecorder
dbpprop,top10's,"['top', 's']",http://dbpedia.org/property/top10's
dbpprop,topChartPosition,"['top', 'Chart', 'Position']",http://dbpedia.org/property/topChartPosition
dbpprop,topOfStandings,"['top', 'Of', 'Standings']",http://dbpedia.org/property/topOfStandings
dbpprop,topScorerNat,"['top', 'Scorer', 'Nat']",http://dbpedia.org/property/topScorerNat
dbpprop,topScorerTeam,"['top', 'Scorer', 'Team']",http://dbpedia.org/property/topScorerTeam
dbpprop,topScorers,"['top', 'Scorers']",http://dbpedia.org/property/topScorers
dbpprop,topSpeed(standardNoRestrictions),"['top', 'Speed', 'standard', 'No', 'Restrictions']",http://dbpedia.org/property/topSpeed(standardNoRestrictions)
dbpprop,topTryScorerFlagvar,"['top', 'Try', 'Scorer', 'Flagvar']",http://dbpedia.org/property/topTryScorerFlagvar
dbpprop,topgoals,['topgoals'],http://dbpedia.org/property/topgoals
dbpprop,topleague,['topleague'],http://dbpedia.org/property/topleague
dbpprop,toppoints,['toppoints'],http://dbpedia.org/property/toppoints
dbpprop,topscorer3team,"['topscorer', 'team']",http://dbpedia.org/property/topscorer3team
dbpprop,toptries,['toptries'],http://dbpedia.org/property/toptries
dbpprop,torchBearers,"['torch', 'Bearers']",http://dbpedia.org/property/torchBearers
dbpprop,torchDesigner,"['torch', 'Designer']",http://dbpedia.org/property/torchDesigner
dbpprop,torchDevelopment,"['torch', 'Development']",http://dbpedia.org/property/torchDevelopment
dbpprop,totalAcreage,"['total', 'Acreage']",http://dbpedia.org/property/totalAcreage
dbpprop,totalAsOf,"['total', 'As', 'Of']",http://dbpedia.org/property/totalAsOf
dbpprop,totalAttendance,"['total', 'Attendance']",http://dbpedia.org/property/totalAttendance
dbpprop,totalBogies,"['total', 'Bogies']",http://dbpedia.org/property/totalBogies
dbpprop,totalBurials,"['total', 'Burials']",http://dbpedia.org/property/totalBurials
dbpprop,totalContestants,"['total', 'Contestants']",http://dbpedia.org/property/totalContestants
dbpprop,totalCost(usd),"['total', 'Cost', 'usd']",http://dbpedia.org/property/totalCost(usd)
dbpprop,totalDebt,"['total', 'Debt']",http://dbpedia.org/property/totalDebt
dbpprop,totalElectors,"['total', 'Electors']",http://dbpedia.org/property/totalElectors
dbpprop,totalFees,"['total', 'Fees']",http://dbpedia.org/property/totalFees
dbpprop,totalFilms,"['total', 'Films']",http://dbpedia.org/property/totalFilms
dbpprop,totalHomeless,"['total', 'Homeless']",http://dbpedia.org/property/totalHomeless
dbpprop,totalHousehold,"['total', 'Household']",http://dbpedia.org/property/totalHousehold
dbpprop,totalIli,"['total', 'Ili']",http://dbpedia.org/property/totalIli
dbpprop,totalImpulse,"['total', 'Impulse']",http://dbpedia.org/property/totalImpulse
dbpprop,totalLenght,"['total', 'Lenght']",http://dbpedia.org/property/totalLenght
dbpprop,totalMatches,"['total', 'Matches']",http://dbpedia.org/property/totalMatches
dbpprop,totalNumberOfMissionsFlown,"['total', 'Number', 'Of', 'Missions', 'Flown']",http://dbpedia.org/property/totalNumberOfMissionsFlown
dbpprop,totalNumberOfUnits,"['total', 'Number', 'Of', 'Units']",http://dbpedia.org/property/totalNumberOfUnits
dbpprop,totalPlayingTime,"['total', 'Playing', 'Time']",http://dbpedia.org/property/totalPlayingTime
dbpprop,totalPrizeMoney,"['total', 'Prize', 'Money']",http://dbpedia.org/property/totalPrizeMoney
dbpprop,totalProduction,"['total', 'Production']",http://dbpedia.org/property/totalProduction
dbpprop,totalProductionIn,"['total', 'Production', 'In']",http://dbpedia.org/property/totalProductionIn
dbpprop,totalRange,"['total', 'Range']",http://dbpedia.org/property/totalRange
dbpprop,totalRateBase,"['total', 'Rate', 'Base']",http://dbpedia.org/property/totalRateBase
dbpprop,totalRise,"['total', 'Rise']",http://dbpedia.org/property/totalRise
dbpprop,totalSeats,"['total', 'Seats']",http://dbpedia.org/property/totalSeats
dbpprop,totalShipsBuilt,"['total', 'Ships', 'Built']",http://dbpedia.org/property/totalShipsBuilt
dbpprop,totalSportsOffered,"['total', 'Sports', 'Offered']",http://dbpedia.org/property/totalSportsOffered
dbpprop,totalStadiumArea,"['total', 'Stadium', 'Area']",http://dbpedia.org/property/totalStadiumArea
dbpprop,totalSystemWeightAlt,"['total', 'System', 'Weight', 'Alt']",http://dbpedia.org/property/totalSystemWeightAlt
dbpprop,totalSystemWeightMain,"['total', 'System', 'Weight', 'Main']",http://dbpedia.org/property/totalSystemWeightMain
dbpprop,totalTrackLength,"['total', 'Track', 'Length']",http://dbpedia.org/property/totalTrackLength
